table_name       column_name  domain_name width scale nulls default       
yq_actions       action_perce numeric         5     2 Y     (NULL)        
yq_actions       action_quota numeric         9     2 Y     (NULL)        
yq_actions       item_code    char           20     0 Y     (NULL)        
yq_actions       item_name    char           30     0 Y     (NULL)        
yq_actions       action_item_ numeric        12     3 Y     (NULL)        
yq_CallStat      Call_Number  numeric         8     0 N     (NULL)        
yq_CallStat      Call_StatusI numeric         3     0 Y     (NULL)        
yq_CallStat      Call_StatusN varchar        40     0 Y     (NULL)        
yq_CallStat      Call_HyperSt integer         4     0 Y     (NULL)        
yq_CallStat      Call_HyperSt varchar        40     0 Y     (NULL)        
yq_CallStat      Customer_Cod char           10     0 Y     (NULL)        
yq_CallStat      Customer_Nam char           30     0 Y     (NULL)        
yq_CallStat      Customer_Gro char            5     0 Y     (NULL)        
yq_CallStat      Contact_Name char           30     0 Y     (NULL)        
yq_CallStat      Call_Creatio timestamp       8     0 Y     (NULL)        
yq_CallStat      Call_ManageD timestamp       8     0 N     (NULL)        
yq_CallStat      Call_EndDate timestamp       8     0 N     (NULL)        
yq_CallStat      Call_EndUser varchar         8     0 Y     (NULL)        
yq_CallStat      Call_CloseDa timestamp       8     0 N     (NULL)        
yq_CallStat      Call_CloseUs varchar         8     0 Y     (NULL)        
yq_CallStat      Call_Respons varchar         8     0 Y     (NULL)        
yq_CallStat      Call_WorkerI varchar         8     0 Y     (NULL)        
yq_CallStat      Call_Priorit numeric         3     0 Y     (NULL)        
yq_CallStat      Call_FixEnd  char            1     0 N     (NULL)        
yq_CallStat      CallFixEndDa timestamp       8     0 N     (NULL)        
yq_CallStat      Call_Priorit varchar        40     0 Y     (NULL)        
yq_CallStat      Call_Categor numeric         3     0 Y     (NULL)        
yq_CallStat      Call_Categor varchar        40     0 Y     (NULL)        
yq_CallStat      Call_Categor char            1     0 Y     (NULL)        
yq_CallStat      Call_Contrac numeric         3     0 Y     (NULL)        
yq_CallStat      Call_Contrac varchar        40     0 Y     (NULL)        
yq_CallStat      Call_WebVIsi char            1     0 Y     (NULL)        
yq_CallStat      Call_Minutes integer         4     0 Y     (NULL)        
yq_CallStat      Call_Minutes integer         4     0 Y     (NULL)        
yq_CallStat      Call_Descrip varchar        60     0 Y     (NULL)        
yq_CallStat      Call_Custome varchar      9000     0 Y     (NULL)        
yq_CallStat      Call_Comment long varcha 32767     0 Y     (NULL)        
yq_CallStat      Call_OriginI numeric         3     0 Y     (NULL)        
yq_CallStat      Call_OriginN varchar        40     0 Y     (NULL)        
yq_CallStat      Call_Action_ numeric        12     0 Y     (NULL)        
yq_cmdsales      salorder     numeric         6     0 N     (NULL)        
yq_cmdsales      salorderline numeric         4     0 N     (NULL)        
yq_cmdsales      custref      char           40     0 Y     (NULL)        
yq_cmdsales      curr         char            3     0 Y     (NULL)        
yq_cmdsales      status       char           25     0 Y     (NULL)        
yq_cmdsales      datcrea      timestamp       8     0 Y     (NULL)        
yq_cmdsales      datship      timestamp       8     0 Y     (NULL)        
yq_cmdsales      datreq       timestamp       8     0 Y     (NULL)        
yq_cmdsales      datreal      timestamp       8     0 Y     (NULL)        
yq_cmdsales      sample       char            1     0 N     (NULL)        
yq_cmdsales      qty_cust     numeric        10     3 N     (NULL)        
yq_cmdsales      qty_pmix     numeric        10     3 Y     (NULL)        
yq_cmdsales      qty_alloc    numeric        10     3 Y     (NULL)        
yq_cmdsales      qty_real     numeric        10     3 Y     (NULL)        
yq_cmdsales      unit_cust    varchar         5     0 Y     (NULL)        
yq_cmdsales      coef_conv    numeric        16    10 Y     (NULL)        
yq_cmdsales      rist         numeric         5     2 Y     (NULL)        
yq_cmdsales      rist_qtysale numeric        11     5 Y     (NULL)        
yq_cmdsales      orig_price   char            1     0 Y     (NULL)        
yq_cmdsales      price_orval  numeric        10     4 Y     (NULL)        
yq_cmdsales      price_stdval numeric        10     4 Y     (NULL)        
yq_cmdsales      price_unitpr numeric        10     4 Y     (NULL)        
yq_cmdsales      price_basepr numeric        10     4 Y     (NULL)        
yq_cmdsales      price_valsdd numeric        10     4 Y     (NULL)        
yq_cmdsales      price_origva numeric        10     4 Y     (NULL)        
yq_cmdsales      price_salval numeric         8     2 Y     (NULL)        
yq_cmdsales      seller_name  char           30     0 Y     (NULL)        
yq_cmdsales      customer_cod char           10     0 N     (NULL)        
yq_cmdsales      customer_nam char           30     0 N     (NULL)        
yq_cmdsales      customer_adr char           30     0 Y     (NULL)        
yq_cmdsales      customer_adr char           30     0 Y     (NULL)        
yq_cmdsales      customer_zip char           10     0 Y     (NULL)        
yq_cmdsales      customer_loc char           25     0 Y     (NULL)        
yq_cmdsales      customer_cou char            2     0 Y     (NULL)        
yq_cmdsales      customer_zon numeric         3     0 Y     (NULL)        
yq_cmdsales      custome_zone varchar        40     0 Y     (NULL)        
yq_cmdsales      customer_gro char            5     0 Y     (NULL)        
yq_cmdsales      customer_gro varchar        30     0 Y     (NULL)        
yq_cmdsales      salesman     char            8     0 Y     (NULL)        
yq_cmdsales      item_code    char           20     0 N     (NULL)        
yq_cmdsales      item_name    char           30     0 N     (NULL)        
yq_cmdsales      item_group_i char            2     0 Y     (NULL)        
yq_cmdsales      item_group_n char           20     0 Y     (NULL)        
yq_cmdsales      item_subgrou char            2     0 Y     (NULL)        
yq_cmdsales      item_subgrou char           20     0 Y     (NULL)        
